HUS	CXH,YVR,XZL,YEG,RSJ,LKE,SEA,YYC,PDX,SLE,GGW,YWG,XEF,SFO,SJC,LYU,LAS,DEN,MSP,LAX
HUX	AUS,HAV,DAV,LAP,CUU,AEX,APF,JAN,TPA,MIA,MPB,ELP,KTP,KIN,GTR,MLB,HMO,CSG,OKC,BHM
HUY	CIA,VNO,RET,BWK,HEL,LIS,BEG,NAP,MHP,SVQ,MSQ,ALG,LED,ORN,PMO,TUN,IEV,SOF,KBP,OTP
HUZ	PNH,TYN,YNT,WEH,UYN,CEB,BKK,KWJ,ZGC,INC,DLC,PEK,PUS,FUK,CJJ,ICN,ZAM,TAE,BAV,GMP
JTR	KBP,DOK,KTW,BGY,LIN,ROV,EVN,MXP,PRG,WRO,TBS,WAW,HAS,TBZ,MRS,MED,STR,POZ,ZWS,MHP
EKO	CUU,OKC,YWG,XEF,MSP,LAP,SAT,AUS,LYU,PSG,SLW,IAH,MTY,HOU,MKE,ORD,AEX,MDW,CHI,MEM
EKN	OKC,IAH,HOU,HAV,YQY,XEF,YWG,AUS,SAT,CUN,DEN,STI,KTP,KIN,GGW,MTY,HEX,SLW,SDQ,TAM
REX	HAV,APF,DEN,AHN,JAX,MLB,TGU,SDF,MIA,MXL,MPB,IND,CLT,TIJ,LAS,SAN,MGA,GYY,MDW,ORD
REY	UAQ,GYE,UIO,MDZ,BSB,LUQ,SCL,ROS,CLO,BOG,CWB,AXM,SOD,CPQ,VCP,CGH,POA,GRU,AEP,EZE
MKQ	ENE,RMA,UPG,DVO,BNE,OOL,ZAM,CEB,ADL,SYD,SUB,WNP,SSR,MEL,SRG,PTJ,MNL,BDO,PER,CGK
RES	GIG,BSB,PLU,AQP,CAW,LIM,MAO,AJU,TRU,THE,REC,JPA,FOR,NAT,GYE,UIO,CLO,BOG,AXM,STD
REP	XIC,PDG,YBP,LZO,SWA,PLM,DAC,CKG,MNL,CGD,CCU,NAO,XMN,ENH,JJN,TNN,BBI,YIH,TKG,WNP
RET	BRE,TXL,THF,SXF,BER,POZ,MHP,MSQ,AMS,MAN,LPL,WAW,RTM,EMA,CEG,DTM,SVO,BHX,WRO,DUB
REU	WRO,PIK,GLA,POZ,KTW,SOF,BRR,WAW,BEN,ATH,BBU,OTP,LAQ,TRF,OSL,ADB,IST,VNO,BMA,STO
REI	RSJ,YVR,CXH,OKC,GGW,SLW,SAT,MTY,AUS,YYC,AGU,GDL,IAH,HOU,YEG,XZL,MLM,TAM,AEX,MSP
REN	RAS,TBZ,KBP,FRU,IEV,VAN,LED,MSR,DYU,THR,OVB,MSQ,MHP,ODS,BAX,DIY,VNO,HEL,RIX,NOZ
REL	POA,ASU,CWB,CGR,SOD,CGH,GRU,VCP,CPQ,VVI,CBB,LPB,GIG,AQP,CAW,PLU,BSB,LIM,TRU,MAO
REC	PLU,BSB,CAW,GIG,CPQ,GRU,VCP,CGH,SOD,CWB,CGR,MAO,POA,ASU,CKY,DKR,VVI,CBB,NKC,MVD
REA	HNM,HLZ,AKL,LAP,ACA,GDL,MLM,CVJ,AGU,MEX,SSR,PBC,HMO,TIJ,SAN,VER,MXL,LAX,TAM,CUU
REG	THF,WAW,TXL,DTM,CRL,BVA,ZYR,MAD,BRU,CAI,ASR,ADA,BRE,RTM,HAM,LBC,AMS,IEV,KBP,TLV
FCS	BNA,PDX,SDF,SLE,LAP,BHM,SEA,LKE,YEG,XZL,RSJ,DTW,YVR,CXH,CMH,AGU,ATL,CSG,TAM,AHN
LFI	AEX,MSP,HAV,YQY,LYU,OKC,IAH,HOU,STI,CUN,AUS,KTP,KIN,HEX,SDQ,XEF,YWG,SAT,SJU,DEN
LFK	PHX,OAJ,ACA,LAP,YXU,BWI,YHM,LYU,GUA,YYZ,YTZ,YBZ,MXL,LAS,PHL,TGU,XEF,YWG,TIJ,SAN
FCA	LAX,MSP,LYU,PHX,MXL,SAN,TIJ,ELP,OKC,MKE,HMO,ORD,MDW,CHI,CGX,GYY,CUU,IND,AUS,MEM
LFW	CKY,FIH,LAD,DKR,NKC,WUU,CMN,TIP,RBA,ORN,ALG,BEN,TUN,SVQ,LAQ,VLC,PMO,LIS,LUN,MAD
LFR	TGU,MAO,HAV,TRU,GUA,CUN,MPB,MIA,APF,LIM,MLB,TPA,JAX,AQP,LPB,BDA,VER,CBB,CSG,OAJ
FCM	IAH,NYC,LGA,AUS,JFK,HOU,YYC,YTF,OAJ,SAT,MHT,YEG,XZL,BOS,ELP,PWM,JAX,PHX,LAS,TPA
FCO	SVQ,MAN,AYT,IEV,CEG,LPL,KBP,VNO,ANK,OPO,ESB,MHP,MSQ,KYA,LIS,RBA,RIX,DUB,TRF,PIK
QUS	FIH,CKY,TIP,WUU,LAD,NKC,BEN,DKR,ORN,ALG,TUN,CMN,LAQ,RBA,PMO,SVQ,VLC,ALY,CAI,BCN
QUA	BCN,ODS,VKO,SVO,MOW,ZAZ,DME,BKA,PMO,VOZ,VLC,MAD,DOK,TUN,IST,ALG,OPO,ATH,ROV,ADB
QUB	ORN,ATH,KAN,CIA,FCO,ALY,NIM,CAI,ADB,BWK,VLC,BCN,MRS,SOF,PUY,AYT,RBA,CMN,ZAZ,LIN
CAZ	IHU,AKL,HLZ,MXH,PER,SSR,ENE,UPG,SUB,SRG,DVO,BDO,CGK,ZAM,TKG,CEB,PLM,WNP,BTH,SIN
CAY	CCS,FOR,VLN,BRM,SJU,STD,MAR,NAT,SVZ,JPA,BSB,REC,SDQ,BOG,AJU,HEX,STI,BAQ,AXM,CTG
CAX	PUY,RIX,ZAG,VLC,BUD,HEL,VNO,FCO,CIA,LIS,BWK,MHP,SVQ,MSQ,BEG,NAP,LED,ALG,ORN,PMO
IBL	PLZ,DAR,MBA,CPT,WIL,NBO,LAD,MGQ,FIH,WUU,ADD,YAO,TAI,SAH,PHC,LOS,KAN,JED,ACC,MED
IBA	FIH,CKY,LAD,NKC,DKR,WUU,TIP,CMN,RBA,ORN,BEN,ALG,TUN,LAQ,SVQ,PMO,VLC,LUN,LIS,MAD
CAQ	DCF,DOM,GUA,TRU,HAV,CUN,MPB,MIA,MAO,APF,LIM,MLB,TPA,VER,JAX,AQP,PBC,LPB,ACA,CVJ
CAP	DAV,SYQ,SJO,BOG,MGA,TGU,AXM,OAJ,CLO,CSG,CLT,AHN,ATL,GUA,BHM,BWI,GTR,PHL,JAN,BNA
CAW	REC,ASU,JPA,THE,NAT,FOR,MVD,AEP,EZE,ROS,VVI,CBB,LUQ,LPB,MAO,UAQ,MDZ,SCL,AQP,LIM
IBE	HEX,SDQ,TGU,STI,LIM,SJU,MAO,DCF,DOM,GUA,HAV,CUN,AQP,MPB,MIA,LPB,APF,CBB,MLB,TPA
CAU	GIG,CPQ,GRU,VCP,CGH,SOD,CWB,CGR,MAO,POA,ASU,VVI,CKY,DKR,CBB,MVD,LPB,NKC,AEP,EZE
CAT	GTR,BWI,TGU,JAN,BNA,BRM,PHL,MGA,VLN,CCS,DOM,DCF,MKL,JFK,SDF,NYC,LGA,MEM,SYQ,SJO
CAK	APF,MIA,MPB,IAH,BDA,HOU,YQY,AUS,DEN,SAT,HAV,GGW,CUN,MTY,ELP,SLW,TAM,KTP,KIN,STI
CAJ	STI,UIO,KIN,KTP,GYE,DAV,SYQ,SJO,TRU,THE,LIM,LPB,MGA,VVI,CBB,AQP,TGU,HAV,MPB,MIA
CAI	RUH,EVN,TBZ,AWZ,BBU,OTP,TIP,TBS,ODS,DMM,RAS,BEG,PMO,NAP,THR,BWK,MCX,ROV,BAK,SYZ
CAH	ZUH,CGK,LZH,HKG,SZX,CAN,BDO,MNL,KWL,BSD,ZAM,SRG,SWA,ZAT,SUB,WNP,CGP,CEB,XIC,YBP
CAN	UYN,BKK,ZGC,YNT,WEH,INC,CEB,KWJ,PEK,DLC,RGN,BAV,PUS,ICN,CJJ,FUK,TAE,GMP,SEL,ZAM
CAL	RET,MAD,BCN,POR,VIE,KTW,WAW,PUY,VLC,RIX,ZAG,LIS,HEL,BUD,VNO,FCO,SVQ,CIA,BWK,MHP
CAC	UAQ,MDZ,LPB,SCL,AQP,AJU,THE,MAO,REC,JPA,FOR,LIM,NAT,TRU,GYE,UIO,BOG,CLO,AXM,BLA
CAB	LOS,ACC,KAN,LUN,ABJ,WUU,NIM,BUQ,HRE,OUA,LLW,BLZ,WIL,NBO,JNB,MZI,BEW,DAR,BKO,MBA
IBR	WEH,DLC,YNT,TGO,JNZ,TAO,PVG,HSN,CHG,NTG,YNZ,NGB,LYG,CZX,CIF,HGH,LYI,YIW,WNZ,PEK
CAG	LBC,CMN,BRS,BHX,IST,WAW,EMA,MAN,CEG,LPL,AYT,ODS,DUB,ANK,KYA,ESB,PIK,IEV,ALY,VNO
CAF	VLN,BRM,BLA,CCS,MAR,CTG,BAQ,CGR,DAV,DCF,DOM,BSB,ASU,SYQ,SJO,SJU,SDQ,HEX,THE,STI
CAE	AUS,SAT,LYU,YTF,KTP,KIN,STI,MTY,HEX,SDQ,TAM,SLW,DEN,XEF,YWG,VER,YQY,SJU,TGU,GUA
PGF	SOF,WAW,BRR,ATH,OTP,BBU,TRF,BEN,LAQ,OSL,VNO,ADB,BMA,STO,ARN,IST,RIX,MXX,MHP,MSQ
PGD	GUA,SAT,TAM,VER,NYC,MGA,JFK,DTW,GYY,LGA,MDW,CGX,CHI,OKC,ORD,BDA,YXU,MTY,YHM,MKE
LHA	IEV,SVQ,KBP,POR,HEL,LIS,ODS,ATH,TIP,IST,ADB,LED,RBA,BEN,LAQ,CMN,RET,VKO,SVO,MOW
PGA	SLW,MTY,YVR,CXH,IAH,HOU,MSP,YEG,YWG,XEF,AEX,XZL,AGU,MEM,GDL,LYU,JAN,MKL,TAM,ORD
DYU	GWL,BAK,URC,RAS,LKO,AMD,JGA,SYZ,REN,RAJ,MCX,BDQ,OMS,BHO,IDR,DXB,KTM,VNS,TBZ,AWZ
PGK	BKK,ENE,ZAM,VTE,RGN,DVO,NNT,CEB,MNL,HAK,HPH,WNP,HAN,ZHA,BHY,NNG,ZUH,HKG,SZX,CAN
DYR	PSG,OKD,CTS,JMU,VVO,MDG,HRB,CXH,YVR,RSJ,XZL,YEG,LKE,CGQ,SEA,NRT,YYC,TYO,HND,TGO
DYS	SAN,LAX,TPA,JAX,CMH,ACA,CLT,CUN,DTW,LYU,GGW,APF,MLB,XEF,YWG,HAV,YXU,MIA,MPB,OAJ
PGV	MSP,IAH,HOU,LYU,OKC,YQY,CUN,STI,KTP,KIN,AUS,HEX,SDQ,SAT,SJU,XEF,YWG,MTY,DEN,TAM
PGU	EVN,SUL,MSR,DIY,AMM,DAM,ADJ,TBS,KBL,ALP,TAI,MCX,TLV,JGA,MUX,RAJ,PEW,DYU,ADA,DIU
DYG	JNZ,CIF,CHG,KWJ,ICN,GMP,SEL,FNJ,CJJ,TAE,PUS,USN,TGO,MNL,FUK,BKK,RGN,CGP,PNH,UBJ
PGX	WAW,TRF,TIP,OSL,SOF,BMA,STO,MXX,ARN,OTP,BBU,VNO,RIX,ATH,MHP,MSQ,BEN,POR,IEV,LAQ
UDR	BXR,DYU,DAC,IXM,TRV,CGP,DXB,TAS,AUH,CIT,CMB,FRU,SYZ,DMM,RGN,URC,THR,BSD,AWZ,RAS
SOG	BUD,MXP,BGY,LIN,ZAG,SVO,VKO,MOW,PUY,IEV,BKA,DME,KBP,AGF,MRS,BEG,PUF,BWK,FCO,CIA
OGZ	SYZ,MSQ,MHP,SOF,HAS,PEE,ATH,ALY,CAI,VNO,DMM,BEG,BXR,WAW,CIT,BUD,TAS,RUH,LED,KTW
HGH	NGO,ZAT,ZGC,HPH,MNL,HAN,MDG,HRB,XIC,VVO,OIM,WNP,TYO,HND,NRT,JMU,BSD,CEB,VTE,ULN
SOF	ADJ,AMM,CRL,BRU,ZYR,VAN,VKO,AMS,VOG,RTM,CDG,DME,ORY,PAR,BCN,EVN,MOW,TBS,BKA,SVO
OGS	MEM,BDA,JAX,GTR,XEF,YWG,JAN,MLB,TPA,AEX,APF,OKC,MPB,MIA,IAH,GGW,HOU,DEN,HAV,AUS
OGL	BOG,SDQ,HEX,BAQ,STI,CTG,AXM,CLO,THE,KIN,KTP,UIO,FOR,GYE,DAV,BSB,VVI,LPB,CBB,TRU
OGN	DLC,KIX,AKA,FNJ,ITM,HPH,CKG,NGO,TYN,HAN,NAO,LZO,PEK,JNZ,YBP,CHG,ZAT,DVO,OIM,ZAM
UDG	OKC,MSP,CUN,YTF,AUS,LYU,SAT,KTP,KIN,STI,HEX,SDQ,YQY,MTY,TAM,XEF,YWG,SLW,SJU,DEN
UDD	LKE,OKC,SLW,RSJ,SAT,MTY,AUS,GGW,YVR,CXH,AGU,YYC,GDL,IAH,HOU,MLM,YEG,TAM,XZL,AEX
UDE	SOF,ALG,TUN,OTP,BBU,IEV,KBP,LED,RET,SVQ,LIS,ORN,ODS,ATH,VKO,SVO,IST,MOW,DME,BKA
UDJ	LCY,BQH,VOG,LON,LGW,TUN,LTN,LHR,ADA,EMA,RTW,AGF,BHX,LAQ,BCN,MAN,BRS,LPL,CEG,PUF
OGG	SFO,SJC,LAX,SLE,SAN,TIJ,PDX,SEA,LKE,MXL,RSJ,YVR,CXH,LAS,PSG,PHX,HMO,LAP,TAL,YYC
UDI	THE,REC,CBB,MVD,JPA,FOR,ROS,AEP,NAT,EZE,LPB,MAO,LUQ,UAQ,AQP,MDZ,SCL,LIM,TRU,BLA
FIG	NIM,LOS,PHC,KAN,CMN,RBA,YAO,NAT,JPA,ORN,SVQ,REC,FOR,LIS,ALG,OPO,VLC,MAD,AJU,FIH
MII	EZE,CBB,AJU,LPB,LUQ,THE,UAQ,MDZ,REC,JPA,AQP,FOR,SCL,MAO,NAT,LIM,TRU,GYE,BLA,UIO
GHU	VVI,GIG,CBB,PLU,LPB,CAW,BSB,AQP,LIM,AJU,MAO,TRU,THE,REC,JPA,NAT,FOR,GYE,UIO,CLO
MIK	RTW,KUF,DTM,PEE,VIE,DOK,BUD,AMS,LNZ,ODS,CGN,QKL,BNJ,FRA,RTM,VOG,HHN,ROV,ZWS,BRU
MIJ	SSR,IHU,MXH,HNM,BNE,OOL,RMA,NRT,OIM,HND,TYO,NGO,AKL,KIX,ITM,HLZ,SYD,KCZ,OKJ,CTS
MIM	AKL,HLZ,SSR,PER,IHU,MXH,ENE,UPG,SUB,SRG,BDO,DVO,CGK,ZAM,TKG,CEB,PLM,WNP,BTH,SIN
MIL	MHP,RIX,MSQ,OSL,BMA,STO,ODS,IST,IEV,LIS,ARN,ADB,KBP,BRR,MXX,BEN,LAQ,RBA,HEL,POR
MIA	PHL,MGA,GUA,IND,BDA,SJU,BAQ,JFK,NYC,LGA,AUS,CTG,VER,SJO,SYQ,TAM,SAT,DTW,GYY,MDW
GAS	LLW,TAI,BLZ,SAH,LUN,HRE,BMD,BEW,JED,BUQ,FIH,MED,RUH,MPM,LAD,JNB,HAS,YAO,DMM,AUH
MIC	NYC,LGA,JFK,YYC,YTF,IAH,AUS,HOU,YEG,OAJ,XZL,MHT,SAT,BOS,PWM,ELP,JAX,PHX,LAS,TPA
MIB	PDX,YXU,SLE,SDF,CMH,YYZ,MKL,YHM,MEM,YTZ,YBZ,LAS,BNA,PHX,ELP,YGK,XEG,XDS,YOW,GTR
MIE	DEN,MIA,MPB,SAT,GGW,HAV,BDA,ELP,MTY,CUN,YQY,SLW,CUU,TAM,PHX,YYC,VER,YEG,XZL,AGU
MID	MKL,BNA,OKC,CLT,CUU,CTG,BAQ,OAJ,SDF,STI,ELP,HEX,SDQ,IND,LAP,CMH,MAR,GYY,MDW,HMO
MIG	PVG,CGP,DAC,YNT,HSN,WEH,DLC,CIF,TXG,TPE,TSA,CHG,TNN,JNZ,ULN,RGN,CCU,KTM,BKK,PAT
GHE	CUN,HAV,SJU,TRU,MPB,MIA,DCF,DOM,APF,LIM,MLB,TPA,VER,MAO,PBC,ACA,JAX,CVJ,MEX,TAM
GHF	LED,ATH,OPO,IST,ORN,SVQ,ADB,TIP,LIS,VKO,SVO,MOW,DME,RET,BKA,DOK,VOZ,ANK,ESB,LAQ
GHG	JAX,CSG,BHM,MKL,LYU,MLB,MSP,GTR,MEM,TPA,MPB,MIA,JAN,APF,XEF,YWG,AEX,HAV,OKC,STI
GHA	PUY,BWK,LAQ,ZAG,ORY,PAR,CDG,STR,ZWS,BVA,ATH,LNZ,HHN,BEG,FRA,CRL,ZYR,VIE,BNJ,BRU
GHB	BAQ,PHL,CTG,MKL,SDF,TGU,MEM,MAR,AEX,JFK,NYC,LGA,CMH,MGA,BRM,IND,SJO,SYQ,GUA,DOM
MIS	SSR,RMA,BNE,OOL,SYD,ADL,MEL,PTJ,ENE,DVO,AKL,UPG,HLZ,ZAM,CEB,WNP,SUB,PER,MNL,SRG
MIR	PAR,CDG,PRG,BBU,OTP,IST,BVA,BNJ,CMN,CGN,CRL,QKL,ZYR,BRU,KTW,DTM,WRO,LIS,OPO,AYT
MIU	ACC,WUU,FIH,MZI,ABJ,BKO,LAD,TIP,BEN,LAQ,ALY,CAI,TUN,ADD,CKY,PMO,ALG,JED,ORN,WIL
MIV	MSP,LYU,AEX,HAV,OKC,XEF,YWG,IAH,HOU,STI,AUS,CUN,HEX,KTP,SDQ,KIN,SAT,SJU,DEN,GGW
GAO	OAJ,CSG,BOG,BDA,AHN,AXM,GUA,ATL,CLT,CLO,BHM,GTR,JAN,BNA,BWI,AEX,MKL,PHL,VER,MEM
AOE	WRO,BAK,RAS,VNO,PRG,HAS,TIP,POZ,RTW,TUN,BGY,DME,VKO,LIN,BKA,MOW,SVO,THR,MXP,AWZ
AOC	VLC,IST,MAD,ATH,VKO,SVO,MOW,DME,ALG,BKA,ADB,RET,DOK,VOZ,OPO,ANK,ESB,ORN,ROV,TIP
NQT	RIX,POR,LIS,BWK,VNO,SVQ,NAP,RET,HEL,BEG,ALG,MHP,MSQ,ORN,PMO,TUN,LED,SOF,RBA,IEV
NQU	HEX,SDQ,STI,GUA,SJU,LIM,CUN,HAV,DCF,DOM,MAO,MPB,MIA,APF,MLB,AQP,VER,TPA,LPB,PBC
AOO	YQY,AEX,MIA,MPB,OKC,XEF,YWG,IAH,HOU,HAV,AUS,SAT,DEN,CUN,GGW,STI,KTP,KIN,HEX,SDQ
NQX	VER,SJO,SYQ,TAM,BAQ,BWI,AUS,CTG,CMH,IND,SAT,SJU,DAV,PHL,PBC,MTY,BDA,MEX,MAR,CVJ
NQY	FCO,ZAG,CIA,ALG,MXX,ORN,KTW,BMA,STO,ARN,BUD,WAW,BWK,RBA,NAP,CMN,TUN,PMO,BEG,RIX
AOK	HAS,DOK,VIE,ROV,KBP,IEV,TBS,MED,TBZ,LNZ,KTW,BGY,LIN,MXP,JED,WAW,WRO,PRG,MCX,RAS
AOJ	WEH,DLC,JNZ,CHG,YNT,CIF,TAO,YNZ,PVG,LYG,NTG,PEK,HSN,LYI,CZX,NGB,HGH,XUZ,YIW,WNZ
AOI	ANK,AYT,RIX,ESB,KYA,TRF,SVQ,STO,BMA,DUB,ARN,OPO,PIK,OSL,GLA,ASR,MXX,DOK,LIS,ADA
AOH	APF,MIA,AUS,MPB,DEN,SAT,BDA,GGW,HAV,YQY,CUN,ELP,MTY,SLW,CUU,TAM,YYC,PHX,YEG,KTP
NQA	CUN,YOW,XDS,TAM,CUU,XEF,YWG,MHT,BOS,VER,PWM,AGU,GGW,PBC,MEX,PHX,MLM,CVJ,YTF,HMO
AOS	CXH,YVR,RSJ,LKE,SEA,PDX,SLE,XZL,YEG,YYC,SFO,SJC,GGW,LAS,YWG,XEF,LAX,SAN,TIJ,DEN
AOR	BDO,HPH,HAN,SRG,HAK,BHY,ZHA,NNG,CGP,SUB,BSD,BBI,LZH,CCU,DAC,ZUH,CMB,HKG,SZX,MAA
MBX	MXX,LAQ,AYT,BEN,HEL,DOK,KYA,MAD,POR,PIK,GLA,DUB,LED,VOZ,VKO,ORN,ASR,ROV,SVO,MOW
NQI	GUA,HAV,SDF,MLB,IND,MIA,MPB,MXL,CLT,GYY,MDW,ORD,CGX,CHI,TGU,LAS,TIJ,MKE,SAN,CMH
NQN	ASU,POA,CWB,CBB,VVI,CGR,LPB,AQP,SOD,CGH,VCP,GRU,CPQ,GIG,LIM,PLU,CAW,BSB,TRU,MAO
SOT	WAW,LBC,POZ,KZN,HAM,TXL,THF,PEE,SXF,BER,BRE,VOZ,WRO,IEV,KBP,KTW,KUF,PRG,GLA,DTM
SOW	SLE,PDX,AEX,GDL,TAM,SEA,LKE,MLM,MEM,MSP,JAN,YYC,RSJ,MKL,MEX,GTR,YVR,CXH,CVJ,YWG
MBT	HAK,CAN,ZHA,WNZ,BHY,SGN,YIW,NGB,HSN,UPG,NNG,LZH,HGH,KWL,HPH,PNH,PVG,HAN,NTG,CZX
GAF	VIE,LIS,ORY,BUD,PAR,ADB,CDG,OPO,HHN,FRA,BVA,PRG,CRL,BNJ,CGN,QKL,BBU,ZYR,OTP,BRU
MBW	AKL,HLZ,PER,IHU,SSR,MXH,ENE,UPG,SUB,SRG,BDO,CGK,DVO,TKG,ZAM,PLM,CEB,BTH,SIN,XSP
SFZ	BHM,MKL,LYU,MLB,GTR,MEM,MSP,TPA,JAN,MPB,MIA,APF,XEF,YWG,AEX,HAV,OKC,STI,IAH,HOU
SFT	DTM,AMS,PRG,IEV,KBP,GLA,RTM,QKL,PIK,CGN,BRR,BNJ,VOZ,FRA,BRU,MAN,ZYR,HHN,EMA,KZN
SFS	YIW,NGB,HAN,HSN,PNH,HGH,CGD,PVG,WUH,CZX,HFE,VTE,NTG,YIH,ENH,FUG,YNZ,XFN,BKK,NNT
SFQ	LAQ,IEV,VOZ,RTW,JED,BEG,BEN,BUD,BWK,KUF,BXR,DME,MSQ,DXB,MHP,AUH,VKO,BKA,AKX,MOW
SFN	CGH,VCP,CPQ,CBB,GRU,LPB,GIG,AQP,PLU,BSB,CAW,LIM,MAO,TRU,AJU,THE,REC,JPA,GYE,FOR
SFO	YYC,GGW,CUU,YEG,LAP,XZL,OKC,PSG,SAT,AUS,YWG,XEF,SLW,MTY,MSP,AGU,IAH,GDL,HOU,LYU
SFL	BKO,MZI,ABJ,OUA,FOR,NAT,CMN,JPA,RBA,REC,ACC,NIM,THE,LIS,SVQ,LOS,AJU,OPO,ORN,MAD
SFM	ATL,LYU,JAX,CSG,BHM,MKL,MSP,MEM,GTR,MLB,TPA,JAN,XEF,YWG,MPB,MIA,APF,AEX,OKC,HAV
SFJ	YTF,YQY,BRR,RET,GLA,PIK,DUB,XDS,YOW,PWM,LPL,CEG,MHT,XEG,YGK,MAN,BOS,OSL,TRF,EMA
SFK	JPA,BSB,AJU,REC,BLA,PLU,DCF,DOM,CGR,CCS,CAW,VLN,CPQ,VVI,VCP,GIG,SOD,GRU,CGH,BRM
SFH	SYQ,SJO,MAO,GYE,MGA,HAV,TGU,MPB,MIA,APF,CUN,MLB,TRU,GUA,TPA,BDA,JAX,LIM,OAJ,AQP
SFF	PHX,SAN,MXL,TIJ,MSP,LYU,ELP,OKC,HMO,CUU,MKE,ORD,MDW,CHI,CGX,GYY,AUS,SAT,IND,MEM
SFG	BOG,MPB,MIA,AXM,HAV,MLB,APF,CLO,TPA,JAX,OAJ,DAV,MAO,SYQ,SJO,CUN,MGA,CLT,TGU,UIO
SFD	DAV,GYE,SYQ,SJO,MGA,TRU,TGU,HAV,MPB,MIA,LIM,APF,CUN,GUA,MLB,LPB,AQP,BDA,TPA,CBB
SFE	PVG,CGD,WUH,CZX,HFE,NTG,PNH,YIH,YNZ,FUG,ENH,VTE,XFN,NNY,XUZ,LYG,CKG,LZO,LYI,ZAT
SFB	HEX,BDA,SDQ,YTZ,YBZ,YYZ,SAT,MKE,OKC,TGU,YGK,BOS,XEG,MHT,TAM,GUA,VER,MTY,YOW,XDS
SFC	KIN,KTP,CTG,BDA,BOG,AXM,MAO,CLO,MPB,MIA,HAV,MLB,APF,DAV,TPA,SYQ,SJO,JAX,UIO,OAJ
SFA	CMN,ORY,BBU,OTP,FRA,PAR,HHN,CDG,IST,PRG,BVA,BNJ,CGN,LIS,CRL,AYT,QKL,ALY,OPO,ZYR
KSU	PAR,ORY,LNZ,VIE,SVO,VKO,MOW,BUD,BKA,DME,BGY,MXP,IEV,LIN,KBP,ZAG,PUY,AGF,BEG,MRS
KSQ	JAI,REN,TBZ,AGR,AWZ,TBS,DXB,GWL,EVN,JGA,AMD,OMS,URC,RAJ,UFA,AUH,LKO,VAN,BDQ,IDR
KSY	SOF,ATH,DMM,DME,BKA,VKO,KZN,MOW,SVO,RUH,MED,UFA,MSQ,MHP,BXR,BEG,ZAH,BUD,VNO,DXB
KSZ	ROV,OMS,MXX,RET,WAW,TSE,OSL,ODS,TRF,POZ,MCX,KTW,WRO,TBS,OVB,THF,TXL,SXF,BER,LBC
KSD	PUY,BEG,BWK,VOZ,ODS,OTP,MRS,BBU,AGF,CIA,FCO,SOF,PUF,DOK,NAP,KZN,BCN,ROV,ZAZ,RTW
KSF	TUN,ODS,ALG,OPO,RET,ATH,IST,VKO,SVO,MOW,ORN,DME,BKA,SVQ,LIS,ADB,VOZ,DOK,TIP,ANK
KSA	SSR,IHU,MXH,BNE,RMA,OOL,OIM,NRT,HND,TYO,DVO,NGO,KIX,ITM,CEB,KCZ,OKJ,WNP,HIJ,HIW
KSC	EMA,AGF,BHX,VOG,BCN,MAN,ADA,BRS,LPL,CEG,PUF,LAQ,RTW,BEN,ALP,TIP,ZAZ,GLA,PIK,DIY
KSM	PSG,CXH,YVR,RSJ,LKE,XZL,SEA,YEG,PDX,YYC,SLE,GGW,SFO,SJC,OKD,YWG,XEF,CTS,JMU,LAS
KSL	CAI,MGQ,RAE,AMM,ADJ,TLV,WIL,NBO,DMM,ALY,DAM,AUH,AWZ,MBA,DXB,SYZ,ALP,ADA,LAQ,AYT
KSO	BCN,DTM,ADJ,ALG,AMM,DIY,ROV,LBC,BRE,HAM,CRL,ZYR,BRU,AGF,ORY,MSR,CDG,PAR,BVA,RTM
KSN	VOZ,MCX,BKA,DME,DYU,MOW,SVO,VKO,BAK,ROV,TBS,DOK,URC,EVN,RAS,KBL,TBZ,LED,THR,PEW
KSI	PHC,KAN,YAO,CMN,RBA,ORN,SVQ,FIH,NAT,LAD,JPA,LIS,ALG,REC,FOR,VLC,TIP,MAD,OPO,TUN
KSH	JED,VOG,ALY,DOK,IST,ADB,RTW,UET,ODS,AKX,DYU,KBL,VOZ,REN,TAS,ATH,SAH,BBU,OTP,CIT
KSK	BEG,VOZ,ODS,BWK,OTP,BBU,MRS,AGF,SOF,CIA,FCO,DOK,PUF,NAP,KZN,ROV,RTW,BCN,ZAZ,VOG
KSJ	EVN,VIE,HAS,DOK,IEV,KBP,ROV,TBS,MED,TBZ,LNZ,KTW,BGY,LIN,MXP,WRO,WAW,PRG,JED,MCX
NYT	NAO,LKO,MES,NAG,ENH,ZUH,CAN,MAA,SZX,HYD,HKG,CGD,KUL,AKA,GWL,YIH,BHO,ZGC,AGR,BLR
YHK	XZL,YEG,YWG,XEF,YYC,PSG,LYU,GGW,TAL,YTF,CXH,YVR,MSP,RSJ,LKE,SEA,XDS,YOW,MKE,XEG
YHI	PSG,XZL,YEG,YYC,CXH,YVR,RSJ,YWG,XEF,GGW,LKE,SEA,PDX,SLE,LYU,MSP,YTF,MKE,DEN,XDS
YHN	MEM,AHN,OAJ,ATL,BHM,GTR,CSG,OKC,YQY,DEN,JAN,XZL,YEG,YYC,AEX,JAX,IAH,HOU,TPA,MLB
YHO	BOS,XEG,YGK,YBZ,YTZ,YYZ,LGA,JFK,NYC,YHM,YXU,PHL,BWI,DTW,LYU,CMH,MKE,CHI,CGX,ORD
